id,comment,toxic,severe_toxic,obscene,threat,insult,identity_hate
doa7m8q,">Less dead women. Since like half the aborted childern are women.You know exactly what I mean, don't play semantics. >So better dead than shitty childhood?That's a moral argument. I'm not making a moral argument. I'm making a practical one.The morality of abortion is irrelevant to me.",0.09066363303628464,0.0018117656870485785,0.013350585767397775,0.0018157958687201542,0.013284240204113399,0.002972293915827866
doa1up1,/thread,0.025702521002239857,0.004035339501142249,0.010866752865173739,0.0034983549325370597,0.0123773390301256,0.0042866399527900145
doa49ai,"I consider myself to be pro-life, however, I feel it should remain legal, but used sparingly, with restrictions on late-term abortions.",0.01808909936846916,0.0021770728202908933,0.007194377668900138,0.001827707807065789,0.007810600214988036,0.002218876596098599
doa1gkm,"If you don't like it, don't have one.And if you think defunding Planned Parenthood is the answer, then you don't know what Planned Parenthood actually does. The vast majority of their money goes toward education and birth control availability, things that prevent unplanned pregnancy from happening in the first place.",0.06960253483210961,0.002624770196959205,0.01272243141178426,0.0010460788955414886,0.013262599238740883,0.00170428147605996
doa53lg,"You seem to forget the current war on birth control comes from the same direction. Don't you know if you don't want a baby, just don't have sex. It's as easy as that. /s",0.03776812936280783,0.0021992213569233697,0.013024258235261828,0.0022621118943915598,0.010271241037476085,0.0025389382637804564
doa5wia,Right? I mean that's been working so well.,0.016158884689292274,0.002742728302986668,0.007152733785881598,0.002183644509939294,0.008670173552326368,0.002422773956096337
dofcvfk,"> ""If you don't like it, don't have one.""> ""Don't like rape, don't rape anyone."" > ""Don't like child abuse, don't abuse a child.""Of course none of these make any sense. Because in all of these cases, you are marginalizing an entire group of people.",0.14331359302667346,0.002888763539940698,0.013645291322412871,0.0013632166468003617,0.015549121805097188,0.002499211404501557
doa3fiw,"If a family member has the right to ""pull the plug"" of a relative or friend that is brain dead, why can a mother not abort an unborn child that doesn't shown brain activity? Fetuses don't exhibit regular brain waves until around 25 weeks in.I think a bigger subject here is: ""What is considered being alive?"" If we view being alive as biological then why do we allow people to end lives out of compassion and empathy (those who are in comas, brain dead, etc.)? If we consider being alive as physiological (being aware eg: having consciousness) then why does the argument of ethics on abortion still exist? (for those of you that believe having organs/electrical signals that can move limbs as being alive, would you consider grown tissue in a lab to have rights? Would you consider the organs of organ donors to have rights inherent to the donor? Serious question)",0.13643281016712536,0.0024271124991246647,0.01005642590881707,0.0008240306074185115,0.01590802067298393,0.001376414102777474
doa5y2t,"No, it is 6-8 weeks that brain activity properly starts.",0.016072236941927116,0.0025732043778333774,0.007139489208151712,0.0024725096361918014,0.008656616920141965,0.002867231985986165
doadkun,"I said ""regular"" brain waves, as in steady, non-irregular brain waves. This doesn't happen until 25 weeks after conception. Prior to 25 weeks, a fetus' brain only shows small bursts of activity without sustained firing of neurons.Source: Gilbert, Scott F. DevBio, a Companion to Developmental Biology, Eighth Edition. Sinauer Associates Inc., March 2006. Chapter 2, subsection 1.",0.01985630719450087,0.0022152157736424465,0.0071857183367260245,0.0015117782013917241,0.007917454921625034,0.0023267588438000203
doa4wdp,Because brain dead people aren't getting better. While that fetus will be a child in 9 months,0.034511903623269495,0.0025259666922155936,0.008949086118528958,0.0022970960007401495,0.008844565825564879,0.0024731338462654407
doa5plp,"That's a respectable point of view. As someone that's worked in hospice care, I've seen plenty of people that were put in hospice with a terminal diagnosis end up making a recovery. If we're playing the game of stats how can we be sure that many of the people with no brain activity can't/won't make a recovery? Just the same, how can we assure that a fetus won't develop into a serial killer when raised by parents that may not want it? When it comes to the betterment of society, namely the person carrying that child, doesn't the decision ultimately come down to them since the subject in question (whether fetus or brain-dead) can't represent themselves?",0.0343537323351393,0.0015298484198313837,0.006220174481780533,0.0008559452578316195,0.007038773621904708,0.0012418005520206214
dofd2vt,"I'll explain why:A person can't be considered brain dead until they are determined to have an *irreversible* loss of brain function.A unborn child is reasonably expected to gain full brain functioning (as you and I did at one point in our lives). Furthermore, brain development happens far earlier than you may expect, beginning in the first [few weeks](https://en.wikipedia.org/wiki/Human_embryogenesis) of a pregnancy.",0.03941688638784623,0.0012595803396204324,0.007765854908596146,0.0007132890447676749,0.006269964945854063,0.0010569336802361635
doa14eu,You do what you want with your body. I am just happy that you are having it done in a clean and safe facility by professionals.,0.12967376845799855,0.003372472765117489,0.012158059469865841,0.001958811366958247,0.022748177736366382,0.004927629864274976
doa48by,But Jeesuss doesn't approve of baby killin and will wipe you out with a hurricane,0.024002861806950302,0.0023291821264795395,0.008435924004391072,0.0024086955468503547,0.013742620860525424,0.0032044056285697713
doa33n3,"Not my fetus, not my problem.",0.03052237754623642,0.004354025692340714,0.021703231504545492,0.0030222378291301696,0.017024785538647405,0.0031787117654986734
dofd63m,"*Child abuse. Not my child, not my problem.*Same line of thinking?",0.15269243809916377,0.005496401123315899,0.026176725637088376,0.002880556829212769,0.011563492230805422,0.0029122118049355263
dofexj9,"Are you familiar with the concept of ""reductio ad absurdum""? It's when you take your opponent's argument, extend it to ridiculous proportions, and then criticize the result. That's what you're doing. It's not a valid argument tactic. If you don't like abortions, don't have one. What business is it of yours if someone else feels the need to terminate her pregnancy?",0.06320081746269773,0.0014523864061009271,0.009514769437744404,0.0010470869978112475,0.011554727696871625,0.001151531114714565
doff2e5,"Ridiculous proportions?Child abuse, slavery, murder, assault, etc. are all violations of other human beings' rights. Someone who is pro-life views abortion as a violation of the rights of the human being in the womb. You can quickly dismiss those arguments as ridiculous if it is easy or convenient for yourself but that doesn't make them invalid.",0.08039927721603166,0.0022764641473726047,0.009186603664396928,0.0011107500634174477,0.013870630296601034,0.0015812347598693007
dofghxg,"Personally, I would argue that since there are seven characteristics of life, a fetus can't be considered alive until it satisfies all seven. In addition, there are several instances where abortion is medically necessary, like if having the child would kill the mother. Then, there's cases of rape. I certainly don't subscribe to the notion that if the rape of a woman results in pregnancy, she should have to carry the baby to term. I don't approve of abortion in a lot of cases, but I'm not going to tell a woman that she can't get one. It's none of my business.",0.06211664447155903,0.0031151436764898714,0.01738166526751694,0.0012722490306498113,0.013763902479538645,0.0028520467233306914
dofibne,What are those seven characteristics of life you believe in personally?,0.05751944610373522,0.004973677708867048,0.023171297783686762,0.0023190990956089247,0.018580687024761358,0.002767708777065884
dofilo8,"To be considered living according to biologists, the organism in question must:1. Respond to its enviornment2. Maintain homeostasis3. Have the capacity to reproduce4. Have a metabolism and be able to respirate5. Be able to grow and change6. Be made of cells7. Be able to pass its traits on to offspringA fetus doesn't meet all of these requirements until it's essentially fully formed. Once it does though, I consider it a human.",0.023980495671332626,0.0021768428006956626,0.010324380104428085,0.001391160484382235,0.0072269458024439405,0.0023625989824462732
dofjzvb,"Looks like a lot of people can be poisoned and dismembered at will then if we use your list.> 1. Respond to its environmentThen people in a coma aren't human or alive.> 3. Have the capacity to reproduceThen infants, children, elderly, and those who are infertile aren't human or alive.> 4. Have a metabolism and be able to respirateThen people on a ventilator aren't aren't human or alive.> 7. Be able to pass its traits on to offspringThen infants, children, elderly, and those who are infertile aren't human or alive.",0.04108186000057476,0.0026175614820992074,0.010417271741034068,0.0014113248911540846,0.00909291286121971,0.002138907259468378
dofkgga,"Those are characteristics that apply to a typical example of a living thing. They're general and they don't take exceptions into account. Infants count as alive because they have the *capacity* to reproduce and pass on traits. They gain that ability eventually. Believe me, I brought those exact points up to my biology teacher in high school and he told me exactly what I'm telling you.",0.1044008981399991,0.005255502120746905,0.023305645128756422,0.0018102288355532792,0.012455044358423952,0.001735056234524385
dogdyyr,"Likewise, a fetus has the capacity to reproduce and pass traits. They gain that ability eventually. Before conception, there is no individual growing and developing. After, it's just growth and development throughout the normal course of a human life.",0.02554307615414426,0.0067617174011656185,0.01852297761300191,0.001477434787862753,0.008141720855543462,0.0022137377218024233
doa14lz,Pro choice,0.021442989819230058,0.004652016520780024,0.009651416515923314,0.005280089391171095,0.010871027939600085,0.004751776973090884
doa2nyh,"Nobody should ever have to have an abortion, but if they do, they should have good access to safe ones.I'm a bit strange in that I don't believe life itself has any value. I believe *relationships* are priceless. I'd care infinitely more about the death of my father than the death of someone across the world I don't know. I can sympathize with their loved ones, but I don't really get affected by it at all. Why? They're both life. It's all the same. Because the relationship is what matters.In the case of an unborn fetus, there's really only one person that has a relationship with it, and that's the mother. Thus, in the case of termination, they're really the only person who can make that decision (not that I believe it's even alive until a certain time).",0.09075177313682274,0.0026896641706123272,0.01970853712722063,0.0004755125151552817,0.013045252379419179,0.0007928308412156968
dv6sisk,You're taking away the chance for that life to eventually develop these relationships though. You could compare it to a very lonely and isolated person. Im not going to feel morally justified in killing someone like that just because they have no friends. But I cam find myself in that worldview.,0.051526841182851287,0.006323524209580161,0.03264840187500558,0.0011136643235416745,0.05077699197387534,0.0029683646589241898
doa30qm,"As a man, I'd say my opinion is pretty moot. Not my body, not my decision. If I really wanted a kid, I should have discussed that with the person before knocking them up. It's not a woman's responsibility to go through with a pregnancy so that a man doesn't get sad.",0.05937701492409572,0.002222790147484368,0.016050657102403307,0.0011466930381369138,0.020386200507273713,0.001896991891070244
doa4uef,Its not her body that is being destroyed.,0.024718418934364144,0.003586765925960051,0.010700172457205209,0.0029816225617181973,0.016804803130477493,0.005893027195641068
doa5ccv,"Ah, the ol' voice for the voiceless argument. No one's body is being destroyed, it's not a person. Asking a woman to go through with pregnancy so that it can become a person, is unfair and controlling and pretty gross.",0.02963381765754529,0.002487423052657665,0.006441062267189745,0.0012139689236360049,0.00928075435945079,0.001616495793463499
doa5ns8,Yes. The old its not alive argument. Turn the child into a object so you can pretend you aren't killing it. Pretty gross.,0.024155992923102776,0.0026817524422170975,0.008121886895926876,0.001881681594070559,0.0080366941936954,0.0027792382973513443
doa7fyu,"Well, once you have something growing inside your body, then you can decide when it is and isn't alive and what you can and can't do about it.",0.05077470265144817,0.0028670503785399202,0.008326393440236949,0.0017317098198826723,0.010656990798244689,0.002282517349611246
doa7tu8,"Life isn't subjective. That fetus is alive, growing doing life things. Your opinion on being a mother doesn't change that.",0.06531273319635893,0.0036597646230049426,0.027575568914279217,0.0016452138870183888,0.021992763943572843,0.0018244614233624689
doa8jqh,"I feel like you're still using the term in a definitive way, that you don't actually agree with. Life and Alive and Living. Are you Vegan? Do you value all life, and alive and living the same? Because you'd die if that's true. Corn is alive, you gonna protest corn farmers? Pig farms? Putting down a dying horse? It's alive, so where's your picket line? What you mean is 'Human Life' isn't subjective. But the amount of value you place on any particular living thing isn't the gold standard. It's not your 'living thing' to make decisions about, just stay out of it, like you do the rest of the living things that are destroyed every day.",0.22519259266119232,0.0017341206318059641,0.029654700378934216,0.001693965943112334,0.04360288654827736,0.0014102149325402337
doae2mg,I have no idea what this rant is about. Because I eat corn I should be pro abortion? That corn isn't going to be a full person.,0.06258380016917789,0.004664849472402804,0.01738111384672898,0.0014321770094746784,0.023624869695790165,0.006174034123604237
dobc12t,Oh geez.,0.019788400069094915,0.005022908617229287,0.009609995646775662,0.003983474786664757,0.010751052220316188,0.0038932575914649827
doa67ga,"And killing a living thing just because it isn't convenient to you is not controlling and gross? It is disgusting, if you ask me",0.03955938300305514,0.0020023034176826844,0.009329454132653334,0.0015245776238879808,0.013041535222037893,0.002486162425032257
doa7jbc,"'isn't convenient' is a really fast and loose way of putting it. You're talking about a definition of 'living' that is not yours to define. You're also talking about someone giving up their one life they get on earth and calling it a 'inconvenient'. Just, so incredibly not your place.",0.04726597848817604,0.0019165529847345348,0.01721565475311266,0.0013602766302944756,0.015813818026083615,0.002216691509894933
doa3mbl,Don't want one? Don't Have one.,0.04660754141052325,0.0020713592987362784,0.011305006385347992,0.0025014756991470133,0.009895809603401192,0.002670105448887278
doa3ye8,"Bill Clinton was right. It should be safe, legal and rare.",0.019211894884357626,0.0027703852960281865,0.008788273868551251,0.0024516873471969215,0.009688021547964755,0.002887465375960833
doae3sh,"I've read so many comments about how a baby should be born at all costs. But does anyone think about what happens to the babies after they're born? How many innocent children are born into poverty, neglect or abuse? How many babies are born with disabilities due to being addicted to drugs or because the mother drank heavily while pregnant? You say adoption is an option but there are thousands of kids waiting to be adopted and just live their lives growing up in ""the system"". Where are all the pro-lifers when it comes to taking care of those kids? So instead of taking care of kids who are already in shitty situations, you want more kids put in shitty situations? You say don't have sex if you don't want to get pregnant but pregnancy should not be a punishment for having sex. Sex is human nature and sometimes pregnancy can happen regardless of how safe you are. I think if a mother recognizes that she is unable to provide her baby with a proper life and decides to have an abortion, it's a responsible decision as long as she does it early on. For most women, it is not a light decision and can affect them heavily. Late-term abortion is shitty though, and should not be allowed except in extreme situations. And it should by no means be used as a method of birth control.",0.14737040732146356,0.0026614296504279774,0.02011639028551693,0.0007309054266497119,0.02020405130605844,0.0017375797384538978
doa16g6,"Don't give a shit; her body, her choice.",0.3224356775913853,0.005387068520588547,0.025639647784638883,0.0018095735691280733,0.016002063386794406,0.0024417441021213028
doa4j06,But its not her body that is being aborted. Its the fetus,0.020475894902666724,0.0032485042837697253,0.02529644725940821,0.002724194289386433,0.014573753335959581,0.00600798824413913
doa4t4d,You know exactly what I meant.,0.02237698587443509,0.00475785710529947,0.01597788583358308,0.0031466959359466905,0.011354479943259879,0.0035456607220022
doa5dqw,Yes you used a disingenuous slogan.,0.03142072140135987,0.003629350452442571,0.010749811728216312,0.0030446588897542538,0.017379905194216113,0.003953642401869909
doa5r4b,Whatever you need to tell yourself kiddo.,0.07981668963417522,0.004103727558374729,0.01590834151113092,0.003076418352050668,0.01812683993735905,0.0031704878264587496
doa14ti,"I'm liberal so I'm obviously pro choice, but I really wish my college girlfriend hadn't got an abortion.",0.02194725891528246,0.0026784140113727158,0.012735698793328195,0.004372876034636865,0.01098422017072408,0.003629893478193949
doa17l8,Was it due to being to young? Mind if you open up to me?,0.05271760281282717,0.0033687126925926246,0.0077206732570407055,0.002349454752210083,0.009379657607615216,0.0027482194716714706
doa1gy4,"She just wasn't ready to have a kid. Obviously I respect that, but I still think about what should have happened.",0.02995648524516589,0.0027695384094632985,0.013197194175391011,0.0019474350339665708,0.015664154123745853,0.002400485359801883
doa1j6v,"Damn, sorry for what happened. Hope you are doing well for yourself!",0.14100104905430677,0.004303193161150345,0.016237315642586056,0.0036884148162632867,0.022969149091236447,0.0037310590200418277
doa2i3w,Quit while you're a head.,0.05272612048859933,0.009162637072366153,0.1473171022197811,0.0038287418521439566,0.046717567563192626,0.00505765649271934
doa3uip,"My opinion is that my opinion is irrelevant. It isn't my body, so I don't get a say in what a woman can or cannot do with hers. Abortions should be legal and safe.The concept of bodily autonomy is already enshrined in our law in other places: you can't be forced to donate blood or organs, you get to choose what goes into your body. Why should that choice and autonomy stop at the uterus?",0.09673915276323374,0.0026417509502959266,0.010335891168959476,0.0012755702477021172,0.010651910340493906,0.0021635502506043305
doa8a6a,"It's a terrible form of birth control, but no woman should be forced to have a baby she doesn't want or can't afford to have. Legal and safe abortions are needed. If you don't have a uterus, you should be able to have an opinion on this but not a vote. No one is forcing us men to carry a child to term.",0.06411484212400756,0.0017202770877612539,0.007091617999129959,0.0010175220875383597,0.014638532188550685,0.001479925633508604
doa1yoy,"Pro-choice.Making it illegal will only result in more dead women. But most importantly, it won't make it go away.",0.059213781379220114,0.0029456578399945014,0.012935767997856356,0.0018700584787645757,0.010468088526264215,0.003032837443684209
doa4kkt,But less dead babies. And those who chose to go through it. The babies did not,0.07474981576429791,0.0053696304460486444,0.016154025799530295,0.0016153459462610884,0.012081282661230536,0.002007024891669525
doa4wjo,Women are still gonna get abortions. Just very unsafe ones.,0.10513900137046092,0.004143401968755382,0.013880029937236036,0.0035193031538697595,0.014128325718735206,0.0040349367933590905
doa5cqk,There all unsafe to the fetus,0.02566731715973052,0.0032361930778605787,0.011606797940760843,0.0023348264126451666,0.0146928747624002,0.004625274731121935
doa5fur,A better way to reduce abortions is sex education and better access to birth control.,0.028373150681014835,0.002955721447413283,0.02343815911376464,0.007266818541613691,0.014021774269571073,0.007394565246196951
doa5i22,Yeah. And making it illegal,0.02225331225648513,0.004580256707697782,0.012015965128106728,0.003467589578748274,0.01592511208276618,0.0034292269490672138
doa5sao,"Again, that's just to make them choose more unsafe alternatives. It should be their choice whether or not to carry the baby.",0.015695445389482147,0.002939763203680294,0.009302160011378983,0.0018946204400619635,0.00931073387597099,0.002172153970437316
doa5xkp,Its not making choose to get illegal abortions. Its not thier choice to abandon their child after it is born so why before?,0.0381864294291463,0.004397674393292911,0.02355294547354981,0.002346551913145767,0.01103185324740444,0.0037537832568463815
doa60c3,"Data supporting this? I would think that if abortions weren't legal, people would be either more careful when fucking or just have the baby",0.23766096352567262,0.004019091253509232,0.15725464276464945,0.0034013177824550192,0.14438319866226812,0.00757925177636681
doa67a6,https://www.guttmacher.org/sites/default/files/report_pdf/AddingItUp2009.pdf,0.015273279934501659,0.0031295624230065038,0.007605146529540998,0.0026597056194233703,0.00794364208873544,0.002849194989758725
dofdafb,Where is there specifically info backing up the idea a significant number of women will attempt dangerous abortions? There are 44 pages I don't have the time to read through.,0.040764159309958865,0.0029379734043905818,0.00701600176399449,0.0015118303921706538,0.012383802743607612,0.0022768575349566534
doa5dos,"More dead women, means still a steady flow of dead babies. If a woman gets pregnant, and can't get an abortion, so she kills herself, then the baby is dead as well. If women choose to go through and find an unsafe method, chances are an increase in dead women will increase, too. So in reality, making it illegal will have a small shift in the amount of dead babies, and a greater shift in amount of dead women.",0.18566730229906445,0.003214752255642429,0.012618748642587907,0.0013630900991110665,0.020672730077775352,0.0019781368623221825
doa1sbo,"In cases of rape, incest or mother's life its acceptable, any other reason wear a condom or get the pill.",0.14921740688949542,0.04024448926908138,0.07416403961334335,0.0024677868401604087,0.03513387612545547,0.003267134905826553
doa3c2l,"condoms break, b/c isn't 100 percent effective. Saddling a woman with a baby she doesn't want or fears is not a good outcome for a new life (that should be wanted) and there are thousands of children already waiting adoption and in foster care already that will never get adopted.",0.06047314065545479,0.0015318782809744832,0.008963957179702085,0.002135732718145079,0.00945131979120814,0.001962183677352587
doa3k55,Serious question: Isn't there a huge market for adoptions? Wouldn't most of these babies find a loving home anyway?,0.020173519016942,0.0026316196419411417,0.007659687852621849,0.0019402064017491703,0.011807417812671427,0.002802202259296021
doa3vlt,"Babies are not the only children waiting for adoption. Many american couples go through adoptions with other countries as the system in the USA is harder, more expensive d longer and leaves too many older children in foster care (which isn't always good either) never getting a home.",0.03893870284823036,0.0024003542111776903,0.007885172118863394,0.001305833779362121,0.009584578023952113,0.0016853121324788792
doad5kf,"I'm a mother through adoption and am a huge supporter of adoption. Adoption is not a cure for abortion or for infertility. No woman should be forced to continue a pregnancy and give birth so that another person can raise a child. Adoption is a very complicated relationship for the child, the birth mother and the adoptive parents. It's not like the birth mother typically just hands over the baby and everyone lives happily ever after. It can be a good outcome, but it's just not that simple.",0.058263424145116795,0.004784023859813153,0.018707728054464103,0.0011559768521857167,0.015634382461185196,0.0019186476398734234
doa6yui,That is the risk of having sexual reproduction. You might just reproduce. You have to weigh that consequence when engaging in sex. Together condoms and the pill are something like 99% effective so the likelihood of both failing less than or equal to 1%. A soul should not have to die because two people were irresponsible.,0.08383095359233902,0.0031681516189501534,0.01932377572936292,0.009835157415852143,0.03879541155246566,0.00315443117121701
doa8916,Well then wouldn't it be nice if doctors allowed women who don't want kids to have their ovaries removed (tubal ligation) Because many women request this and are refused. I asked multiple times in my 20s and no doctor would do it. I'm not alone in this either.,0.03855649604991355,0.0013374535395458275,0.008390582010861273,0.001558881658992445,0.009770518791161349,0.0018373806786862585
doa8unb,Was there a reason given? Was the operation too risky or did insurance not cover it? I'm sure can find a doctor that will do it. My point is that when you have sex both parties have to accept that pregnancy and parenthood might be a result.,0.020887200817076918,0.001459882795837175,0.006808546486296779,0.007803630844304277,0.008173800325766789,0.0026369083959078944
doa99fc,"Yes, I was told I would change my mind. I'm 46 now still never want kids and that means either I'm doomed to celibacy forever or if birth control fails and abortion wasn't legally available I'd either have to do it illegally or just suicide. Having a pregnancy or a baby is actually worse to me then the other two options.",0.01802982336839994,0.0020151247338527577,0.007063657666694964,0.0017675491745196652,0.0068920205814539575,0.0015804403800399997
doa9mep,"Suicide is a better option? That seems a bit extreme. Still together the pill and condom together are 99%+ effective, and there are even better forms of female birth control out there.",0.044482950354127276,0.002200228893481341,0.013364728410735641,0.001968028050460153,0.023435647531922156,0.0053147166888636846
doa14w8,"It's difficult... i see it as a choice between who would get it's life destroyed, the unborn child or the mother with an unwanted pregnancy??",0.12600470613794207,0.005548939584147825,0.025681411375289336,0.0016220800588979368,0.028291234524100706,0.001655950146229655
doa198y,"This is what confuses me on what I should be. On one part it's preventing a life, on the other, it's harmful to the woman. So I'm so tied up. What do you think?",0.03301836869722391,0.0019009713503297908,0.011259092072621832,0.001280120416910536,0.009438720198276511,0.0016648131027479113
doa1lvw,"In my opinion, and only mine, life must be protected at all cost...The child should be born without exception, if it endangers the mother life, then the mother should be saved.Rape victims should be treated differently tough, no woman should be forced to bear the child of a rape victim, i know the child bears no sin, but the woman would be psychologically destroyed, not only being a victim of rape (wich is bad enough) but having to be forced to raise the child of the consequence.this is only my opinion, if i have offended someone i'm really sorry.",0.049948801976062586,0.004395149344341832,0.022985505792485126,0.0011038005538566772,0.019376437006057567,0.002380019199111355
