toxic,severe_toxic,obscene,threat,insult,identity_hate
0.0948004499077797,0.009214762598276138,0.03864412382245064,0.007384064141660929,0.048479922115802765,0.006529136560857296
0.09498165547847748,0.00957942008972168,0.039011649787425995,0.007519387174397707,0.04978210851550102,0.006646796129643917
0.09432002156972885,0.00946916826069355,0.03882342576980591,0.0075019910000264645,0.049918513745069504,0.006643258035182953
0.09304890781641006,0.009175329469144344,0.038124922662973404,0.007358796428889036,0.049068182706832886,0.006555886473506689
0.09471545368432999,0.009248239919543266,0.038866400718688965,0.007380772847682238,0.047791555523872375,0.006402877625077963
0.09438131004571915,0.0095106465741992,0.0388089083135128,0.007578689604997635,0.0508030466735363,0.006735313218086958
0.09431233257055283,0.00915881060063839,0.0385725237429142,0.007369309663772583,0.04782553389668465,0.006425194907933474
0.09434037655591965,0.009227888658642769,0.0383620411157608,0.00742742046713829,0.048808373510837555,0.006581835448741913
0.09180215746164322,0.008855876512825489,0.03834705799818039,0.00717154610902071,0.04577862471342087,0.0063130781054496765
0.09402869641780853,0.009311838075518608,0.038719501346349716,0.007480503059923649,0.04909283295273781,0.006580647546797991
0.0958288311958313,0.009280224330723286,0.03845541551709175,0.007336875423789024,0.04846801236271858,0.006396050099283457
0.09547155350446701,0.009417681954801083,0.038545023649930954,0.007394931744784117,0.04950477182865143,0.006527547258883715
0.0949062779545784,0.0090557262301445,0.038484565913677216,0.0073104556649923325,0.04763296619057655,0.006402716971933842
0.09454522281885147,0.009329547174274921,0.03840756416320801,0.007438895292580128,0.0491824708878994,0.006540718022733927
0.09245159476995468,0.009022010490298271,0.03801700100302696,0.0071987309493124485,0.046793822199106216,0.006437770556658506
0.09477081149816513,0.009397453628480434,0.03879360482096672,0.007491589058190584,0.04898738116025925,0.006560018286108971
0.09390804171562195,0.009304292500019073,0.038568031042814255,0.007437586318701506,0.04926199093461037,0.006553545594215393
0.09433449059724808,0.009381256997585297,0.038545459508895874,0.007398499175906181,0.04924457520246506,0.006544483359903097
0.09495251625776291,0.0094824880361557,0.03899079188704491,0.0074845049530267715,0.04983118176460266,0.006600155495107174
0.09462693333625793,0.009069296531379223,0.03871401771903038,0.007308619096875191,0.04660625010728836,0.006292268633842468
0.09410330653190613,0.009294448420405388,0.038377806544303894,0.007417513523250818,0.04847662150859833,0.00649638008326292
0.0951596349477768,0.009484539739787579,0.03867693617939949,0.007530789822340012,0.04984637722373009,0.006575805135071278
0.09562814235687256,0.009268078953027725,0.03878387063741684,0.007387406192719936,0.047800302505493164,0.0063722506165504456
0.09441708028316498,0.009467026218771935,0.03887571021914482,0.007539872545748949,0.05054924264550209,0.006698984652757645
0.09576978534460068,0.009354621171951294,0.038521867245435715,0.007470055483281612,0.048186469823122025,0.0065015279687941074
0.09386204928159714,0.00877792201936245,0.03826745226979256,0.007209245581179857,0.04574676975607872,0.006225473713129759
0.09401845186948776,0.00966184027493,0.03890109062194824,0.0075815883465111256,0.05062597244977951,0.006733814254403114
0.0948903039097786,0.009299897588789463,0.03883744031190872,0.007429079152643681,0.048236772418022156,0.006512082181870937
0.09375480562448502,0.009051170200109482,0.03862761706113815,0.007303693797439337,0.04744715243577957,0.006394882686436176
0.09541832655668259,0.009099244140088558,0.03868637606501579,0.007402040529996157,0.047500379383563995,0.00644272193312645
0.09404974430799484,0.009295818395912647,0.038702670484781265,0.007387759163975716,0.048779670149087906,0.006503472104668617
0.09527771174907684,0.009354299865663052,0.03826122730970383,0.007501124870032072,0.04908207803964615,0.0065252999775111675
0.0981375053524971,0.010245912708342075,0.039985280483961105,0.007622418459504843,0.0513048991560936,0.0068733892403542995
0.09563653916120529,0.009732063859701157,0.03919117525219917,0.007606388069689274,0.05090269073843956,0.00673101469874382
0.09506790339946747,0.009360249154269695,0.03877422958612442,0.007474508136510849,0.04911770299077034,0.006583662237972021
0.09323102235794067,0.008921791799366474,0.03836221992969513,0.007164033129811287,0.04674745723605156,0.006289669778198004
0.09513986110687256,0.009421802125871181,0.03903830423951149,0.007528405636548996,0.04800648242235184,0.006530432496219873
0.09191852062940598,0.00878114253282547,0.038123831152915955,0.007218280807137489,0.0469222329556942,0.0064342510886490345
0.09431233257055283,0.00915881060063839,0.0385725237429142,0.007369309663772583,0.04782553389668465,0.006425194907933474
0.09446725994348526,0.009485242888331413,0.038809433579444885,0.0075171031057834625,0.0499524362385273,0.006621810141950846
0.0950482189655304,0.009597089141607285,0.03875230625271797,0.007572775240987539,0.050091687589883804,0.006665198598057032
0.09350598603487015,0.009171459823846817,0.03854379802942276,0.007365229073911905,0.0481293648481369,0.006481452379375696
0.09436164051294327,0.009233021177351475,0.0386681891977787,0.0073470259085297585,0.04760799556970596,0.006460706703364849
0.09225288778543472,0.00894193071871996,0.03810570016503334,0.007292767055332661,0.047095611691474915,0.006438660901039839
0.09031311422586441,0.008696860633790493,0.038065601140260696,0.007093203254044056,0.045181505382061005,0.00623657600954175
0.09282802790403366,0.009044842794537544,0.03838106244802475,0.007304821163415909,0.04739617556333542,0.0064407046884298325
0.09097819775342941,0.008737629279494286,0.03823050484061241,0.007180793676525354,0.0453510507941246,0.0063060857355594635
0.0981375053524971,0.010245912708342075,0.039985280483961105,0.007622418459504843,0.0513048991560936,0.0068733892403542995
0.0902828574180603,0.009669682011008263,0.039920561015605927,0.007714374922215939,0.046450424939394,0.0069700269959867
0.09170710295438766,0.008866304531693459,0.038075853139162064,0.0072754439897835255,0.04638828709721565,0.006382225081324577
0.0926874577999115,0.009034817107021809,0.03864428400993347,0.007245885673910379,0.04686032980680466,0.0064163669012486935
0.09348110854625702,0.00924647506326437,0.038708340376615524,0.007404566742479801,0.04801094904541969,0.00652248365804553
0.09429749101400375,0.009232393465936184,0.03865082189440727,0.007451028097420931,0.04823815077543259,0.006486809812486172
0.09166870266199112,0.009000251069664955,0.03836537525057793,0.007153208367526531,0.04668201878666878,0.006316944491118193
0.09157893061637878,0.008844808675348759,0.03818372264504433,0.007174031808972359,0.046226393431425095,0.006337525323033333
0.09313561022281647,0.008974352851510048,0.03814348950982094,0.007341363467276096,0.04666946083307266,0.006387873087078333
0.09265259653329849,0.008932232856750488,0.0382610522210598,0.007242350373417139,0.04665366932749748,0.006431706249713898
0.09437258541584015,0.009260402992367744,0.03830280527472496,0.007402485236525536,0.048638034611940384,0.0065577346831560135
0.09441708028316498,0.009467026218771935,0.03887571021914482,0.007539872545748949,0.05054924264550209,0.006698984652757645
0.0914192721247673,0.008704794570803642,0.03802420571446419,0.007170422933995724,0.04581553116440773,0.006298700347542763
0.09244848042726517,0.008743925020098686,0.03809262067079544,0.007197752594947815,0.04589679092168808,0.0062967995181679726
0.09364502876996994,0.00911101046949625,0.038311995565891266,0.007288453169167042,0.047248221933841705,0.006406285334378481
0.09432149678468704,0.00908547081053257,0.03873547166585922,0.007321562152355909,0.047889310866594315,0.006482121534645557
0.09489408880472183,0.009380441159009933,0.038526300340890884,0.00751862209290266,0.050075750797986984,0.006610064301639795
0.09242663532495499,0.008767274208366871,0.03866210952401161,0.007177884224802256,0.04505155235528946,0.006330082658678293
0.09372830390930176,0.008958629332482815,0.03855009004473686,0.007252899929881096,0.046833012253046036,0.006419745273888111
0.09465128928422928,0.009192247875034809,0.03901964798569679,0.007354969624429941,0.04722810164093971,0.006472412496805191
0.09453591704368591,0.00937156192958355,0.03873760998249054,0.007451292127370834,0.04927154257893562,0.006606761831790209
0.09297927469015121,0.00910586304962635,0.038631513714790344,0.007310386747121811,0.047855306416749954,0.006499199662357569
0.09444982558488846,0.009186260402202606,0.03852027654647827,0.0074343131855130196,0.04863549396395683,0.006571806501597166
0.09164269268512726,0.00881544966250658,0.038158029317855835,0.007229405455291271,0.04643167555332184,0.006405866704881191
0.09480007737874985,0.009248741902410984,0.038784172385931015,0.007373492699116468,0.048158057034015656,0.0064816889353096485
0.0953284502029419,0.009402338415384293,0.03848905488848686,0.007457324769347906,0.04977281764149666,0.006609573028981686
0.09355993568897247,0.009155549108982086,0.038339242339134216,0.007408590521663427,0.04799700155854225,0.006536982487887144
0.09198053926229477,0.008614126592874527,0.03813350200653076,0.007164165377616882,0.04569234699010849,0.006241548806428909
0.09522337466478348,0.009169514290988445,0.038588088005781174,0.007350640371441841,0.048349373042583466,0.00641552172601223
0.09249313920736313,0.008877268992364407,0.038409724831581116,0.007238165475428104,0.04575759544968605,0.0062964800745248795
0.09460064768791199,0.009232432581484318,0.0389111302793026,0.007444943767040968,0.04858327656984329,0.006573148537427187
0.09492000192403793,0.009496497921645641,0.039030760526657104,0.007482957094907761,0.04942348599433899,0.006556797306984663
0.09495179355144501,0.009362835437059402,0.03886101394891739,0.007461928762495518,0.04902806133031845,0.006572949234396219
0.09426617622375488,0.009220479987561703,0.03842046856880188,0.007316580507904291,0.04792220517992973,0.006458488292992115
0.09375466406345367,0.00926600769162178,0.039051104336977005,0.00740618584677577,0.049225494265556335,0.006552943494170904
0.09264644980430603,0.00906098261475563,0.038491323590278625,0.007276201620697975,0.04650016129016876,0.006378261372447014
0.0954672247171402,0.009396286681294441,0.03917505219578743,0.007415927015244961,0.04870190471410751,0.006541458424180746
0.09210153669118881,0.008670319803059101,0.03798152506351471,0.00707340007647872,0.04444779455661774,0.006164146587252617
0.09225720167160034,0.009034129790961742,0.03845355659723282,0.007296720519661903,0.046919096261262894,0.006425508763641119
0.09439263492822647,0.009396126493811607,0.038689952343702316,0.00747543154284358,0.04954905062913895,0.006603676825761795
0.09440715610980988,0.009350672364234924,0.038429051637649536,0.007425560615956783,0.04902290552854538,0.006574833299964666
0.09342750161886215,0.009263635613024235,0.03865101560950279,0.007378775160759687,0.049079425632953644,0.006591975688934326
0.09441708028316498,0.009467026218771935,0.03887571021914482,0.007539872545748949,0.05054924264550209,0.006698984652757645
0.09498165547847748,0.00957942008972168,0.039011649787425995,0.007519387174397707,0.04978210851550102,0.006646796129643917
0.09413357079029083,0.009058328345417976,0.038756635040044785,0.0073107569478452206,0.04713502898812294,0.006354796700179577
0.09343864768743515,0.009211010299623013,0.03853287547826767,0.007385225035250187,0.047901853919029236,0.006496884860098362
0.0949808731675148,0.00941140204668045,0.038884975016117096,0.007459710817784071,0.049027904868125916,0.006609736010432243
0.09398963302373886,0.009489648044109344,0.03893154114484787,0.007533673662692308,0.05030364170670509,0.006704383529722691
0.0981375053524971,0.010245912708342075,0.039985280483961105,0.007622418459504843,0.0513048991560936,0.0068733892403542995
0.09144796431064606,0.008772476576268673,0.03782147541642189,0.007162042893469334,0.04631888493895531,0.0063148136250674725
0.09452246874570847,0.009168548509478569,0.038669366389513016,0.007428960409015417,0.04894223064184189,0.006574690341949463
0.09535770863294601,0.009480804204940796,0.03910082206130028,0.007525364402681589,0.04906519502401352,0.006626918911933899
0.0921345129609108,0.008746698498725891,0.038295622915029526,0.007140966597944498,0.045874204486608505,0.006322876550257206
0.09510242938995361,0.009172694757580757,0.0386883020401001,0.0073454612866044044,0.048172276467084885,0.0064545972272753716
0.09292890131473541,0.008881989866495132,0.037954386323690414,0.0072684078477323055,0.047641776502132416,0.0064490316435694695
0.09552950412034988,0.009212651289999485,0.03842420503497124,0.007318869698792696,0.04782078042626381,0.006352199241518974
0.0925077423453331,0.008893153630197048,0.038512956351041794,0.007192289922386408,0.04623112082481384,0.006351720076054335
0.09321746230125427,0.0092719541862607,0.03846491500735283,0.0073774345219135284,0.048200707882642746,0.006491571664810181
0.09348678588867188,0.009242745116353035,0.03863193094730377,0.007380311377346516,0.04851512983441353,0.006546508055180311
0.09509510546922684,0.00945892371237278,0.0387658067047596,0.007432508282363415,0.049750979989767075,0.006549045909196138
0.09516716748476028,0.009623048827052116,0.03884482756257057,0.007587901316583157,0.05019807443022728,0.006691975984722376
0.09498951584100723,0.009358842857182026,0.038474153727293015,0.007424197159707546,0.04901783540844917,0.006530695594847202
0.09498661011457443,0.009466154500842094,0.03870198875665665,0.007454473990947008,0.049614354968070984,0.006577617954462767
0.09402953833341599,0.009270955808460712,0.038322094827890396,0.007402411662042141,0.048038583248853683,0.006486683152616024
0.09356226027011871,0.009168392978608608,0.038458239287137985,0.007394462823867798,0.04886139929294586,0.006551623810082674
0.09243511408567429,0.008631499484181404,0.03745253384113312,0.007072362117469311,0.0458400696516037,0.006274729035794735
0.09134140610694885,0.008752034045755863,0.038230039179325104,0.007111883722245693,0.044928379356861115,0.006263188552111387
0.09076926857233047,0.008742007426917553,0.03798907622694969,0.007147971540689468,0.04568774998188019,0.006294965278357267
0.09471531212329865,0.00931690726429224,0.038578324019908905,0.007368447724729776,0.04870288819074631,0.0065234266221523285
0.09318345040082932,0.008981815539300442,0.03837573155760765,0.007370652165263891,0.048144299536943436,0.006492029409855604
0.09375841170549393,0.009359568357467651,0.038619838654994965,0.007476015482097864,0.04955064877867699,0.006647016387432814
0.09185255318880081,0.0089415293186903,0.03859070688486099,0.007221148815006018,0.04606296867132187,0.006330646574497223
0.09258571267127991,0.008824528194963932,0.038026247173547745,0.007241647690534592,0.04674932733178139,0.00642568850889802
0.09223134815692902,0.008916995488107204,0.0381033681333065,0.007195078767836094,0.04610369727015495,0.006285445298999548
0.09202465415000916,0.008821005001664162,0.037994567304849625,0.007207330781966448,0.046101052314043045,0.0063375430181622505
0.09405849874019623,0.009281293489038944,0.03884141147136688,0.007427684031426907,0.04851268231868744,0.006528759375214577
0.09399844706058502,0.009268595837056637,0.038570303469896317,0.0073562064208090305,0.048397939652204514,0.006513702217489481
0.0926278680562973,0.009068983606994152,0.03845435753464699,0.007285189814865589,0.04770321771502495,0.006439054384827614
0.0906456932425499,0.008656039834022522,0.03808145970106125,0.007096397690474987,0.04563925042748451,0.006353980861604214
0.09418350458145142,0.009231054224073887,0.03866153955459595,0.007355053909122944,0.048070233315229416,0.0065017035230994225
0.0927162915468216,0.009119766764342785,0.03848151117563248,0.0073334346525371075,0.047156114131212234,0.006436812225729227
0.09531839191913605,0.009499836713075638,0.038951046764850616,0.007510531228035688,0.0497153177857399,0.006620778236538172
0.09380719065666199,0.009337487630546093,0.0385870598256588,0.007415740750730038,0.04876546934247017,0.006549113895744085
0.09482211619615555,0.009381544776260853,0.03845803439617157,0.007418274879455566,0.049382396042346954,0.006551940925419331
0.09218940883874893,0.008898342028260231,0.03844185918569565,0.0071992394514381886,0.045769933611154556,0.006345652975142002
0.09482211619615555,0.009381544776260853,0.03845803439617157,0.007418274879455566,0.049382396042346954,0.006551940925419331
0.09152831882238388,0.008800845593214035,0.038658831268548965,0.007118762005120516,0.04556305706501007,0.006325501017272472
0.0906892716884613,0.008759288117289543,0.03832334652543068,0.007153716869652271,0.0457889623939991,0.006285632960498333
0.09516904503107071,0.009264716878533363,0.03856866806745529,0.007444044575095177,0.048357173800468445,0.006486818660050631
0.09240233898162842,0.008852244354784489,0.038176968693733215,0.007214616052806377,0.046377185732126236,0.006358883809298277
0.09161442518234253,0.008825475350022316,0.03834887966513634,0.007234110031276941,0.046197619289159775,0.006389988586306572
0.09470678120851517,0.009638288989663124,0.03905489668250084,0.007576710544526577,0.05047760158777237,0.006727640051394701
0.09587341547012329,0.00964481383562088,0.03911910951137543,0.007581200450658798,0.05042004957795143,0.0066999937407672405
0.09598299115896225,0.00938043650239706,0.038766223937273026,0.007433201186358929,0.04876909777522087,0.006450098007917404
0.09378665685653687,0.009037144482135773,0.03822268545627594,0.007240598089993,0.048217564821243286,0.006355176214128733
0.09598299115896225,0.00938043650239706,0.038766223937273026,0.007433201186358929,0.04876909777522087,0.006450098007917404
0.09605036675930023,0.009226929396390915,0.03863571211695671,0.007327223662286997,0.04880814254283905,0.006408367771655321
0.09494367986917496,0.009246889501810074,0.03833431378006935,0.007330626714974642,0.048472993075847626,0.006457178853452206
0.09415531158447266,0.00911123026162386,0.03830641508102417,0.007425750605762005,0.04903705418109894,0.006602500565350056
0.09178430587053299,0.008604594506323338,0.037822648882865906,0.007166105788201094,0.04463465139269829,0.00626889243721962
0.09415531158447266,0.00911123026162386,0.03830641508102417,0.007425750605762005,0.04903705418109894,0.006602500565350056
0.09178430587053299,0.008604594506323338,0.037822648882865906,0.007166105788201094,0.04463465139269829,0.00626889243721962
0.09605036675930023,0.009226929396390915,0.03863571211695671,0.007327223662286997,0.04880814254283905,0.006408367771655321
0.09495507925748825,0.009241600520908833,0.03847328945994377,0.007344335317611694,0.049037277698516846,0.0064659155905246735
0.09549135714769363,0.009494947269558907,0.03876020014286041,0.007510829716920853,0.049992483109235764,0.006608855910599232
0.09598299115896225,0.00938043650239706,0.038766223937273026,0.007433201186358929,0.04876909777522087,0.006450098007917404
0.09462127089500427,0.009457060135900974,0.03866974636912346,0.0074841962195932865,0.04908830299973488,0.006564398296177387
0.09498761594295502,0.009214017540216446,0.0386301651597023,0.0074646202847361565,0.04828731343150139,0.006513232830911875
0.09498165547847748,0.00957942008972168,0.039011649787425995,0.007519387174397707,0.04978210851550102,0.006646796129643917
0.09128439426422119,0.00879533588886261,0.03831367939710617,0.007182642817497253,0.04592663794755936,0.00635223463177681
0.09519436955451965,0.009600630030035973,0.039426542818546295,0.007564472034573555,0.04959306865930557,0.006679844576865435
0.08995098620653152,0.008461090736091137,0.038096532225608826,0.007000194862484932,0.044989630579948425,0.0062604560516774654
0.09181545674800873,0.008907169103622437,0.038520269095897675,0.007224882487207651,0.04673277586698532,0.006434193812310696
0.09131798148155212,0.008827990852296352,0.038267262279987335,0.007207965943962336,0.04585413262248039,0.006371743977069855
0.09155385941267014,0.008968189358711243,0.03884252905845642,0.007202882785350084,0.04591570422053337,0.006367035675793886
0.09128022193908691,0.008631381206214428,0.03795454651117325,0.007123371586203575,0.04537077248096466,0.006266884971410036
0.09171465039253235,0.008651458658277988,0.038114652037620544,0.007164073642343283,0.04501261189579964,0.00625689746811986
0.09498853981494904,0.009417134337127209,0.03851989656686783,0.007510463707149029,0.04990268498659134,0.006648899521678686
0.09441708028316498,0.009467026218771935,0.03887571021914482,0.007539872545748949,0.05054924264550209,0.006698984652757645
0.09269973635673523,0.008985135704278946,0.03859947249293327,0.0073715210892260075,0.0473751462996006,0.006466580554842949
0.09441708028316498,0.009467026218771935,0.03887571021914482,0.007539872545748949,0.05054924264550209,0.006698984652757645
